StudentID,SchoolCode,SchoolName,PaymentDate,AmountReceived,PaymentMethod,LatePayment,CreditCardNumber,TransactionNo,BankName,PaymentType,Weekday,CheckNumber
63,GP,Gabriel Pereira,9/24/2020,1095,Check,No,,21465840,Banco Cruzeiro do Sul,che,Thursday,5891
441,GP,Gabriel Pereira,9/24/2020,1360,Cash,No,,77002842,,cas,Thursday,
69,GP,Gabriel Pereira,9/26/2020,1394,Credit Card,No,9.59441E+15,53394210,Banco Cruzeiro do Sul,cre,Saturday,
1874,GP,Gabriel Pereira,9/26/2020,964,Check,No,,30236416,Banco Do Brasil,che,Saturday,7939
28,GP,Gabriel Pereira,9/27/2020,1490,Credit Card,No,6.08836E+15,56482366,Chase,cre,Sunday,
1265,GP,Gabriel Pereira,9/28/2020,997,Check,Yes,,59208814,Banco Do Brasil,che,Monday,2229
1687,GP,Gabriel Pereira,9/28/2020,977,Check,No,,10356594,Chase,che,Monday,3874
1901,GP,Gabriel Pereira,9/28/2020,1555,Cash,No,,34759160,,cas,Monday,
190,GP,Gabriel Pereira,9/29/2020,1015,Credit Card,No,9.18055E+15,91043006,Banco Cruzeiro do Sul,cre,Tuesday,
1479,GP,Gabriel Pereira,9/30/2020,1436,Cash,No,,68240516,,cas,Wednesday,
1924,GP,Gabriel Pereira,10/1/2020,1307,Check,No,,31664795,Caixa Geral de Depósitos,che,Thursday,3364
1502,GP,Gabriel Pereira,10/3/2020,1510,Credit Card,No,7.92373E+14,86497035,Millennium BCP,cre,Saturday,
391,GP,Gabriel Pereira,10/4/2020,1240,Credit Card,No,4.27174E+15,17410119,Banco Cruzeiro do Sul,cre,Sunday,
1734,GP,Gabriel Pereira,10/6/2020,1574,Credit Card,No,2.29011E+15,99038035,Caixa Geral de Depósitos,cre,Tuesday,
1888,GP,Gabriel Pereira,10/6/2020,1001,Cash,No,,97008445,,cas,Tuesday,
1023,GP,Gabriel Pereira,10/8/2020,1307,Check,Yes,,6271531,Chase,che,Thursday,4581
1129,GP,Gabriel Pereira,10/8/2020,928,Credit Card,Yes,4.11585E+15,86778231,Chase,cre,Thursday,
1897,GP,Gabriel Pereira,10/8/2020,1008,Check,No,,39979927,Caixa Geral de Depósitos,che,Thursday,6379
649,GP,Gabriel Pereira,10/9/2020,1003,Cash,No,,61713665,,cas,Friday,
1315,GP,Gabriel Pereira,10/9/2020,1324,Check,No,,95368900,Banco Palmas,che,Friday,8616
859,GP,Gabriel Pereira,10/10/2020,1289,Credit Card,No,8.13236E+15,28501168,Millennium BCP,cre,Saturday,
666,GP,Gabriel Pereira,10/11/2020,1302,Credit Card,No,4.73235E+15,32512257,Chase,cre,Sunday,
928,GP,Gabriel Pereira,10/11/2020,1395,Check,No,,97852491,Banco Cruzeiro do Sul,che,Sunday,3038
1453,GP,Gabriel Pereira,10/12/2020,942,Credit Card,No,8.60276E+15,89445381,Caixa Geral de Depósitos,cre,Monday,
1868,GP,Gabriel Pereira,10/14/2020,1209,Cash,No,,98970145,,cas,Wednesday,
943,GP,Gabriel Pereira,10/15/2020,1038,Credit Card,Yes,2.23959E+15,16204787,Novobanco,cre,Thursday,
1377,GP,Gabriel Pereira,10/16/2020,1067,Check,No,,8059831,Chase,che,Friday,5414
1773,GP,Gabriel Pereira,10/16/2020,1226,Cash,No,,46532554,,cas,Friday,
204,GP,Gabriel Pereira,10/20/2020,1425,Credit Card,No,4.20679E+15,23651994,Caixa Geral de Depósitos,cre,Tuesday,
839,GP,Gabriel Pereira,10/20/2020,1120,Check,No,,84539862,Banco Palmas,che,Tuesday,1111
149,GP,Gabriel Pereira,10/21/2020,1145,Check,No,,46785445,Banco Atlantico Europa,che,Wednesday,8635
276,GP,Gabriel Pereira,10/21/2020,1272,Check,Yes,,39282722,Chase,che,Wednesday,8921
731,GP,Gabriel Pereira,10/22/2020,1137,Cash,No,,91452118,,cas,Thursday,
1188,GP,Gabriel Pereira,10/23/2020,1498,Credit Card,No,3.21029E+15,83104384,Caixa Geral de Depósitos,cre,Friday,
1455,GP,Gabriel Pereira,10/24/2020,1315,Credit Card,No,9.5218E+15,24860704,Banco Atlantico Europa,cre,Saturday,
1149,GP,Gabriel Pereira,10/25/2020,1528,Check,No,,97089058,Banco Do Brasil,che,Sunday,8043
298,GP,Gabriel Pereira,10/26/2020,1589,Check,No,,18275539,Banco Cruzeiro do Sul,che,Monday,3994
569,GP,Gabriel Pereira,10/28/2020,1527,Credit Card,No,7.16493E+15,72717833,Banco Do Brasil,cre,Wednesday,
1608,GP,Gabriel Pereira,10/28/2020,1575,Credit Card,Yes,7.58016E+15,2853272,Banco Atlantico Europa,cre,Wednesday,
895,GP,Gabriel Pereira,10/29/2020,1458,Credit Card,No,6.28137E+15,70033228,Banco Palmas,cre,Thursday,
1823,GP,Gabriel Pereira,10/29/2020,1534,Cash,No,,6754939,,cas,Thursday,
1914,GP,Gabriel Pereira,10/29/2020,1006,Cash,No,,6701512,,cas,Thursday,
631,GP,Gabriel Pereira,10/30/2020,1318,Check,No,,27589551,Novobanco,che,Friday,9289
1215,GP,Gabriel Pereira,10/30/2020,1576,Credit Card,No,4.63976E+15,12151641,Caixa Geral de Depósitos,cre,Friday,
1450,GP,Gabriel Pereira,10/30/2020,949,Cash,No,,6306636,,cas,Friday,
327,GP,Gabriel Pereira,10/31/2020,1416,Cash,No,,89755855,,cas,Saturday,
1255,GP,Gabriel Pereira,10/31/2020,1205,Credit Card,No,9.18549E+15,98778735,Banco Palmas,cre,Saturday,
1714,GP,Gabriel Pereira,10/31/2020,1336,Credit Card,No,4.77619E+15,82905256,Banco Palmas,cre,Saturday,
1305,GP,Gabriel Pereira,11/1/2020,1166,Check,No,,90922884,Banco Atlantico Europa,che,Sunday,5417
776,GP,Gabriel Pereira,11/3/2020,933,Check,No,,17851385,Banco Cruzeiro do Sul,che,Tuesday,5781
1405,GP,Gabriel Pereira,11/5/2020,1466,Credit Card,No,4.1859E+15,84507860,Banco Cruzeiro do Sul,cre,Thursday,
1560,GP,Gabriel Pereira,11/5/2020,1036,Check,No,,50460700,Caixa Geral de Depósitos,che,Thursday,5817
235,GP,Gabriel Pereira,11/6/2020,1297,Check,Yes,,93538758,Banco Cruzeiro do Sul,che,Friday,3785
1056,GP,Gabriel Pereira,11/7/2020,1068,Cash,Yes,,52857256,,cas,Saturday,
1517,GP,Gabriel Pereira,11/7/2020,1195,Check,No,,33026509,Novobanco,che,Saturday,4066
1421,GP,Gabriel Pereira,11/9/2020,1301,Credit Card,Yes,8.20392E+14,59624587,Millennium BCP,cre,Monday,
1008,GP,Gabriel Pereira,11/10/2020,1112,Credit Card,No,9.87951E+15,48188044,Chase,cre,Tuesday,
1968,GP,Gabriel Pereira,11/10/2020,908,Credit Card,No,9.11343E+15,27686127,Banco Do Brasil,cre,Tuesday,
296,GP,Gabriel Pereira,11/11/2020,1418,Credit Card,No,8.45185E+15,79071416,Banco Do Brasil,cre,Wednesday,
1187,GP,Gabriel Pereira,11/11/2020,1159,Cash,No,,5937775,,cas,Wednesday,
1173,GP,Gabriel Pereira,11/12/2020,1398,Check,No,,696801,Novobanco,che,Thursday,8196
710,GP,Gabriel Pereira,11/14/2020,1331,Check,No,,97327021,Novobanco,che,Saturday,5315
863,GP,Gabriel Pereira,11/18/2020,1454,Credit Card,No,2.53667E+15,83333939,Banco Palmas,cre,Wednesday,
553,GP,Gabriel Pereira,11/19/2020,1208,Check,No,,18924195,Novobanco,che,Thursday,3177
1426,GP,Gabriel Pereira,11/19/2020,1055,Credit Card,No,3.60668E+15,49722042,Novobanco,cre,Thursday,
1013,GP,Gabriel Pereira,11/20/2020,1186,Cash,No,,88031538,,cas,Friday,
1982,GP,Gabriel Pereira,11/20/2020,1161,Cash,No,,46648674,,cas,Friday,
254,GP,Gabriel Pereira,11/22/2020,936,Check,No,,19948837,Banco Palmas,che,Sunday,6953
328,GP,Gabriel Pereira,11/22/2020,1548,Cash,No,,59398368,,cas,Sunday,
1227,GP,Gabriel Pereira,11/24/2020,1590,Credit Card,No,3.15949E+15,34544344,Caixa Geral de Depósitos,cre,Tuesday,
78,GP,Gabriel Pereira,11/25/2020,1247,Cash,No,,15654527,,cas,Wednesday,
641,GP,Gabriel Pereira,11/25/2020,1320,Cash,No,,86851276,,cas,Wednesday,
1572,GP,Gabriel Pereira,11/26/2020,995,Credit Card,No,8.1498E+15,92964447,Banco Atlantico Europa,cre,Thursday,
1854,GP,Gabriel Pereira,11/26/2020,901,Check,No,,6714878,Banco Do Brasil,che,Thursday,2133
1703,GP,Gabriel Pereira,11/27/2020,1050,Credit Card,No,6.34444E+15,12335761,Banco Atlantico Europa,cre,Friday,
172,GP,Gabriel Pereira,11/29/2020,987,Credit Card,No,2.54574E+15,1051238,Chase,cre,Sunday,
197,GP,Gabriel Pereira,11/30/2020,1227,Cash,No,,95180238,,cas,Monday,
1921,GP,Gabriel Pereira,12/1/2020,1225,Cash,No,,6129889,,cas,Tuesday,
1250,GP,Gabriel Pereira,12/4/2020,982,Cash,No,,12920592,,cas,Friday,
1400,GP,Gabriel Pereira,12/4/2020,1472,Check,Yes,,72386410,Millennium BCP,che,Friday,6552
1909,GP,Gabriel Pereira,12/4/2020,1216,Cash,No,,59476121,,cas,Friday,
127,GP,Gabriel Pereira,12/5/2020,1055,Cash,No,,68970283,,cas,Saturday,
919,GP,Gabriel Pereira,12/5/2020,1385,Credit Card,No,8.61115E+15,92378584,Banco Atlantico Europa,cre,Saturday,
207,GP,Gabriel Pereira,12/6/2020,1104,Check,No,,83806578,Banco Atlantico Europa,che,Sunday,6636
1336,GP,Gabriel Pereira,12/6/2020,1124,Check,No,,1915305,Banco Atlantico Europa,che,Sunday,4358
588,GP,Gabriel Pereira,12/7/2020,1057,Cash,No,,66093141,,cas,Monday,
827,GP,Gabriel Pereira,12/7/2020,1582,Cash,No,,10173973,,cas,Monday,
1150,GP,Gabriel Pereira,12/7/2020,1461,Credit Card,No,2.69E+15,88891787,Caixa Geral de Depósitos,cre,Monday,
1496,GP,Gabriel Pereira,12/9/2020,1408,Cash,No,,98188907,,cas,Wednesday,
1503,GP,Gabriel Pereira,12/9/2020,1402,Cash,No,,96833557,,cas,Wednesday,
1641,GP,Gabriel Pereira,12/11/2020,1041,Cash,No,,51502045,,cas,Friday,
452,GP,Gabriel Pereira,12/12/2020,1562,Credit Card,No,4.20448E+15,65162319,Caixa Geral de Depósitos,cre,Saturday,
526,GP,Gabriel Pereira,12/12/2020,1252,Credit Card,No,3.15378E+15,17073033,Banco Atlantico Europa,cre,Saturday,
1717,GP,Gabriel Pereira,12/12/2020,1078,Credit Card,Yes,5.13187E+14,91478524,Banco Atlantico Europa,cre,Saturday,
1543,GP,Gabriel Pereira,12/15/2020,1393,Check,No,,8264931,Chase,che,Tuesday,3006
1647,GP,Gabriel Pereira,12/16/2020,1484,Credit Card,Yes,6.304E+15,98226731,Chase,cre,Wednesday,
1626,GP,Gabriel Pereira,12/18/2020,1342,Cash,No,,80937616,,cas,Friday,
735,GP,Gabriel Pereira,12/19/2020,979,Cash,No,,2812371,,cas,Saturday,
534,GP,Gabriel Pereira,12/20/2020,1361,Cash,No,,57546027,,cas,Sunday,
1209,GP,Gabriel Pereira,12/22/2020,989,Check,No,,7610870,Chase,che,Tuesday,7374
678,GP,Gabriel Pereira,12/23/2020,1377,Cash,No,,70806129,,cas,Wednesday,
806,GP,Gabriel Pereira,12/23/2020,1305,Cash,No,,80850960,,cas,Wednesday,
1992,GP,Gabriel Pereira,12/24/2020,1489,Cash,No,,17562752,,cas,Thursday,
1022,GP,Gabriel Pereira,12/25/2020,1345,Check,Yes,,11260030,Banco Do Brasil,che,Friday,6919
1360,GP,Gabriel Pereira,12/25/2020,1156,Credit Card,Yes,6.32714E+15,38687906,Millennium BCP,cre,Friday,
538,GP,Gabriel Pereira,12/26/2020,1327,Credit Card,No,8.05292E+15,45909022,Banco Palmas,cre,Saturday,
653,GP,Gabriel Pereira,12/27/2020,1104,Check,No,,17208496,Banco Cruzeiro do Sul,che,Sunday,9691
1460,GP,Gabriel Pereira,12/27/2020,1238,Cash,No,,83359748,,cas,Sunday,
1866,GP,Gabriel Pereira,12/29/2020,906,Cash,No,,17357921,,cas,Tuesday,
1197,GP,Gabriel Pereira,12/30/2020,1113,Cash,No,,25450809,,cas,Wednesday,
778,GP,Gabriel Pereira,12/31/2020,1325,Credit Card,No,4.87368E+15,42268653,Novobanco,cre,Thursday,
836,GP,Gabriel Pereira,12/31/2020,1279,Cash,No,,35851253,,cas,Thursday,
1893,GP,Gabriel Pereira,1/1/2021,969,Cash,No,,22935545,,cas,Friday,
877,GP,Gabriel Pereira,1/3/2021,1138,Credit Card,Yes,1.65837E+15,80123428,Banco Do Brasil,cre,Sunday,
493,GP,Gabriel Pereira,1/5/2021,962,Cash,No,,29084668,,cas,Tuesday,
1032,GP,Gabriel Pereira,1/6/2021,1576,Cash,Yes,,86965613,,cas,Wednesday,
8,GP,Gabriel Pereira,1/7/2021,1061,Cash,Yes,,48281489,,cas,Thursday,
164,GP,Gabriel Pereira,1/7/2021,1182,Cash,No,,15437993,,cas,Thursday,
1887,GP,Gabriel Pereira,1/7/2021,1486,Credit Card,No,8.09166E+15,33045441,Millennium BCP,cre,Thursday,
42,GP,Gabriel Pereira,1/9/2021,1506,Cash,No,,31473799,,cas,Saturday,
1690,GP,Gabriel Pereira,1/10/2021,1526,Cash,No,,86542438,,cas,Sunday,
1951,GP,Gabriel Pereira,1/10/2021,1200,Credit Card,No,7.86269E+15,8778347,Caixa Geral de Depósitos,cre,Sunday,
1099,GP,Gabriel Pereira,1/11/2021,1052,Credit Card,No,1.8327E+15,1107977,Caixa Geral de Depósitos,cre,Monday,
1684,GP,Gabriel Pereira,1/16/2021,1321,Cash,No,,11861564,,cas,Saturday,
90,GP,Gabriel Pereira,1/17/2021,969,Cash,No,,44905814,,cas,Sunday,
1755,GP,Gabriel Pereira,1/18/2021,1355,Cash,No,,59070554,,cas,Monday,
252,GP,Gabriel Pereira,1/19/2021,947,Credit Card,No,5.08994E+15,28900287,Banco Atlantico Europa,cre,Tuesday,
338,GP,Gabriel Pereira,1/19/2021,945,Credit Card,No,5.21104E+15,53833884,Banco Atlantico Europa,cre,Tuesday,
1458,GP,Gabriel Pereira,1/22/2021,1480,Cash,Yes,,64531579,,cas,Friday,
1861,GP,Gabriel Pereira,1/22/2021,1009,Check,No,,60049021,Banco Cruzeiro do Sul,che,Friday,5695
310,GP,Gabriel Pereira,1/24/2021,1541,Credit Card,No,2.00558E+15,79688457,Banco Do Brasil,cre,Sunday,
369,GP,Gabriel Pereira,1/25/2021,951,Credit Card,Yes,1.60166E+14,81792171,Banco Atlantico Europa,cre,Monday,
748,GP,Gabriel Pereira,1/25/2021,945,Cash,No,,86204485,,cas,Monday,
784,GP,Gabriel Pereira,1/25/2021,1147,Credit Card,No,8.19524E+15,48198077,Millennium BCP,cre,Monday,
985,GP,Gabriel Pereira,1/25/2021,1579,Credit Card,No,2.36534E+15,784361,Banco Cruzeiro do Sul,cre,Monday,
162,GP,Gabriel Pereira,1/27/2021,1268,Cash,No,,12678886,,cas,Wednesday,
1269,GP,Gabriel Pereira,1/28/2021,1174,Check,No,,96694179,Novobanco,che,Thursday,8936
1202,GP,Gabriel Pereira,1/31/2021,994,Check,No,,23542687,Banco Cruzeiro do Sul,che,Sunday,5375
1640,GP,Gabriel Pereira,2/1/2021,1132,Check,No,,29545038,Millennium BCP,che,Monday,2039
870,GP,Gabriel Pereira,2/2/2021,920,Cash,No,,95515122,,cas,Tuesday,
1809,GP,Gabriel Pereira,2/2/2021,1158,Cash,No,,3607854,,cas,Tuesday,
1163,GP,Gabriel Pereira,2/3/2021,1098,Check,No,,44883842,Banco Palmas,che,Wednesday,4733
419,GP,Gabriel Pereira,2/4/2021,1452,Credit Card,No,1.06728E+15,29751702,Caixa Geral de Depósitos,cre,Thursday,
963,GP,Gabriel Pereira,2/5/2021,1029,Credit Card,No,4.55938E+15,26351004,Novobanco,cre,Friday,
1069,GP,Gabriel Pereira,2/5/2021,1552,Cash,No,,46202582,,cas,Friday,
1841,GP,Gabriel Pereira,2/6/2021,1281,Credit Card,No,5.71165E+15,18073920,Millennium BCP,cre,Saturday,
632,GP,Gabriel Pereira,2/7/2021,1169,Check,Yes,,3802146,Chase,che,Sunday,7541
1368,GP,Gabriel Pereira,2/8/2021,1375,Credit Card,No,1.63705E+15,44693172,Banco Cruzeiro do Sul,cre,Monday,
809,GP,Gabriel Pereira,2/10/2021,1055,Check,No,,29578606,Banco Cruzeiro do Sul,che,Wednesday,1104
1822,GP,Gabriel Pereira,2/10/2021,1415,Cash,No,,55404231,,cas,Wednesday,
376,GP,Gabriel Pereira,2/13/2021,1444,Cash,No,,97335494,,cas,Saturday,
1922,GP,Gabriel Pereira,2/15/2021,1056,Check,No,,68092826,Caixa Geral de Depósitos,che,Monday,7187
634,GP,Gabriel Pereira,2/16/2021,939,Check,No,,72359096,Millennium BCP,che,Tuesday,6922
1612,GP,Gabriel Pereira,2/19/2021,1018,Credit Card,No,8.42528E+15,10242344,Banco Atlantico Europa,cre,Friday,
1753,GP,Gabriel Pereira,2/20/2021,1394,Cash,No,,29441492,,cas,Saturday,
1236,GP,Gabriel Pereira,2/22/2021,1199,Credit Card,No,3.10438E+15,94690217,Banco Atlantico Europa,cre,Monday,
165,GP,Gabriel Pereira,2/23/2021,1009,Credit Card,No,6.59658E+15,26547935,Novobanco,cre,Tuesday,
1411,GP,Gabriel Pereira,2/23/2021,906,Check,No,,49426942,Millennium BCP,che,Tuesday,4379
201,GP,Gabriel Pereira,2/24/2021,986,Check,Yes,,26199062,Banco Do Brasil,che,Wednesday,5778
730,GP,Gabriel Pereira,2/25/2021,1107,Credit Card,No,9.76461E+15,7658173,Millennium BCP,cre,Thursday,
761,GP,Gabriel Pereira,2/25/2021,1305,Credit Card,No,2.32441E+15,72517863,Banco Atlantico Europa,cre,Thursday,
1896,GP,Gabriel Pereira,2/25/2021,1343,Check,No,,28989930,Banco Atlantico Europa,che,Thursday,5600
1736,GP,Gabriel Pereira,2/27/2021,1476,Check,Yes,,53472839,Banco Palmas,che,Saturday,2523
1461,GP,Gabriel Pereira,2/28/2021,1305,Check,No,,57023771,Banco Cruzeiro do Sul,che,Sunday,5003
318,GP,Gabriel Pereira,3/1/2021,996,Check,No,,37645208,Caixa Geral de Depósitos,che,Monday,5150
1153,GP,Gabriel Pereira,3/1/2021,1398,Cash,No,,12746921,,cas,Monday,
1832,GP,Gabriel Pereira,3/1/2021,979,Cash,No,,36080901,,cas,Monday,
388,GP,Gabriel Pereira,3/2/2021,1591,Check,No,,93852580,Millennium BCP,che,Tuesday,2113
91,GP,Gabriel Pereira,3/3/2021,1362,Credit Card,Yes,4.11999E+15,78207151,Chase,cre,Wednesday,
1840,GP,Gabriel Pereira,3/3/2021,981,Cash,No,,49066886,,cas,Wednesday,
451,GP,Gabriel Pereira,3/5/2021,1051,Credit Card,No,4.66514E+15,23034778,Novobanco,cre,Friday,
887,GP,Gabriel Pereira,3/5/2021,1517,Check,No,,76342507,Banco Do Brasil,che,Friday,4659
1900,GP,Gabriel Pereira,3/5/2021,1600,Check,No,,44107692,Novobanco,che,Friday,3219
1096,GP,Gabriel Pereira,3/7/2021,986,Credit Card,No,6.71307E+15,36213009,Novobanco,cre,Sunday,
1341,GP,Gabriel Pereira,3/7/2021,1155,Credit Card,No,6.34359E+15,80664051,Caixa Geral de Depósitos,cre,Sunday,
1639,GP,Gabriel Pereira,3/7/2021,1069,Check,No,,7342939,Millennium BCP,che,Sunday,8658
683,GP,Gabriel Pereira,3/8/2021,1326,Cash,No,,47196094,,cas,Monday,
1859,GP,Gabriel Pereira,3/8/2021,1513,Cash,No,,69894848,,cas,Monday,
768,GP,Gabriel Pereira,3/9/2021,1188,Credit Card,No,7.75095E+15,60754091,Banco Palmas,cre,Tuesday,
30,GP,Gabriel Pereira,3/10/2021,1352,Cash,No,,87214895,,cas,Wednesday,
1658,GP,Gabriel Pereira,3/12/2021,1422,Check,No,,76720005,Chase,che,Friday,2323
1925,GP,Gabriel Pereira,3/12/2021,1496,Check,No,,12428535,Banco Cruzeiro do Sul,che,Friday,2363
367,GP,Gabriel Pereira,3/14/2021,947,Credit Card,No,4.09435E+15,24109881,Banco Do Brasil,cre,Sunday,
1467,GP,Gabriel Pereira,3/14/2021,1123,Credit Card,No,6.80665E+15,5952984,Chase,cre,Sunday,
702,GP,Gabriel Pereira,3/15/2021,1143,Credit Card,No,4.41385E+15,1495427,Banco Atlantico Europa,cre,Monday,
1297,GP,Gabriel Pereira,3/16/2021,1490,Credit Card,No,2.86693E+15,32601193,Caixa Geral de Depósitos,cre,Tuesday,
805,GP,Gabriel Pereira,3/17/2021,1133,Cash,No,,34490216,,cas,Wednesday,
1564,GP,Gabriel Pereira,3/22/2021,1234,Credit Card,No,5.9994E+15,51135053,Banco Palmas,cre,Monday,
1302,GP,Gabriel Pereira,3/23/2021,1397,Credit Card,No,2.89666E+15,16101975,Banco Do Brasil,cre,Tuesday,
783,GP,Gabriel Pereira,3/25/2021,1104,Cash,No,,10397739,,cas,Thursday,
1538,GP,Gabriel Pereira,3/26/2021,1278,Credit Card,No,9.52475E+15,98532436,Banco Atlantico Europa,cre,Friday,
46,GP,Gabriel Pereira,3/27/2021,1466,Check,No,,85574443,Caixa Geral de Depósitos,che,Saturday,4155
1339,GP,Gabriel Pereira,3/27/2021,1378,Credit Card,No,9.03501E+15,35434046,Novobanco,cre,Saturday,
1316,GP,Gabriel Pereira,4/1/2021,1519,Cash,Yes,,17325900,,cas,Thursday,
682,GP,Gabriel Pereira,4/2/2021,1391,Cash,No,,19754661,,cas,Friday,
1352,GP,Gabriel Pereira,4/2/2021,1273,Check,No,,64633953,Banco Cruzeiro do Sul,che,Friday,2486
591,GP,Gabriel Pereira,4/3/2021,1506,Credit Card,No,8.22269E+15,78446834,Caixa Geral de Depósitos,cre,Saturday,
627,GP,Gabriel Pereira,4/3/2021,1500,Credit Card,No,2.71133E+15,45960633,Caixa Geral de Depósitos,cre,Saturday,
287,GP,Gabriel Pereira,4/4/2021,1138,Credit Card,No,8.64301E+15,12694486,Banco Palmas,cre,Sunday,
1174,GP,Gabriel Pereira,4/4/2021,1169,Credit Card,No,3.78423E+15,77625503,Chase,cre,Sunday,
372,GP,Gabriel Pereira,4/7/2021,1372,Credit Card,No,5.99282E+15,63938276,Caixa Geral de Depósitos,cre,Wednesday,
148,GP,Gabriel Pereira,4/8/2021,1113,Cash,No,,3317393,,cas,Thursday,
1882,GP,Gabriel Pereira,4/8/2021,1591,Credit Card,No,7.03863E+15,23300805,Novobanco,cre,Thursday,
431,GP,Gabriel Pereira,4/9/2021,1256,Cash,No,,27985240,,cas,Friday,
1786,GP,Gabriel Pereira,4/10/2021,1218,Cash,No,,69351021,,cas,Saturday,
319,GP,Gabriel Pereira,4/12/2021,1553,Cash,No,,3136502,,cas,Monday,
362,GP,Gabriel Pereira,4/13/2021,1059,Check,No,,85760849,Banco Palmas,che,Tuesday,9779
1676,GP,Gabriel Pereira,4/13/2021,1185,Check,No,,22551741,Chase,che,Tuesday,6286
251,GP,Gabriel Pereira,4/15/2021,1482,Check,No,,96590277,Caixa Geral de Depósitos,che,Thursday,7738
1439,GP,Gabriel Pereira,4/16/2021,1144,Check,No,,89514563,Banco Cruzeiro do Sul,che,Friday,1606
2000,GP,Gabriel Pereira,4/16/2021,1485,Check,Yes,,66602865,Banco Do Brasil,che,Friday,9999
849,GP,Gabriel Pereira,4/18/2021,1524,Cash,No,,40803149,,cas,Sunday,
1793,GP,Gabriel Pereira,4/18/2021,1489,Cash,No,,75456572,,cas,Sunday,
177,GP,Gabriel Pereira,4/19/2021,1039,Credit Card,No,8.87677E+15,38427978,Caixa Geral de Depósitos,cre,Monday,
1749,GP,Gabriel Pereira,4/19/2021,1173,Check,No,,62720536,Banco Cruzeiro do Sul,che,Monday,2031
724,GP,Gabriel Pereira,4/21/2021,1124,Cash,No,,4763928,,cas,Wednesday,
483,GP,Gabriel Pereira,4/22/2021,1425,Check,No,,73080695,Caixa Geral de Depósitos,che,Thursday,5388
488,GP,Gabriel Pereira,4/23/2021,1164,Cash,No,,8428910,,cas,Friday,
1768,GP,Gabriel Pereira,4/23/2021,1145,Cash,No,,58960707,,cas,Friday,
1913,GP,Gabriel Pereira,4/26/2021,1319,Credit Card,No,9.04601E+15,22209755,Millennium BCP,cre,Monday,
1403,GP,Gabriel Pereira,4/27/2021,1563,Check,No,,14378844,Banco Do Brasil,che,Tuesday,8488
1591,GP,Gabriel Pereira,4/28/2021,1274,Check,No,,69764878,Banco Cruzeiro do Sul,che,Wednesday,7977
1972,GP,Gabriel Pereira,4/28/2021,955,Cash,No,,17103891,,cas,Wednesday,
263,GP,Gabriel Pereira,5/1/2021,1486,Check,No,,58328182,Novobanco,che,Saturday,9897
1304,GP,Gabriel Pereira,5/1/2021,1119,Credit Card,No,7.63628E+15,53096906,Banco Atlantico Europa,cre,Saturday,
300,GP,Gabriel Pereira,5/2/2021,1087,Check,No,,39208678,Millennium BCP,che,Sunday,9232
474,GP,Gabriel Pereira,5/2/2021,1342,Check,No,,49251583,Banco Atlantico Europa,che,Sunday,8298
1920,GP,Gabriel Pereira,5/2/2021,1318,Credit Card,No,6.06472E+15,77884070,Banco Cruzeiro do Sul,cre,Sunday,
442,GP,Gabriel Pereira,5/3/2021,1341,Credit Card,No,6.71979E+15,79695450,Millennium BCP,cre,Monday,
72,GP,Gabriel Pereira,5/5/2021,1018,Credit Card,No,8.26759E+15,53773515,Banco Palmas,cre,Wednesday,
1729,GP,Gabriel Pereira,5/5/2021,1032,Credit Card,No,7.0322E+15,87129514,Banco Palmas,cre,Wednesday,
216,GP,Gabriel Pereira,5/6/2021,1287,Cash,No,,17932710,,cas,Thursday,
658,GP,Gabriel Pereira,5/8/2021,1527,Credit Card,No,7.71591E+15,13580040,Caixa Geral de Depósitos,cre,Saturday,
1247,GP,Gabriel Pereira,5/8/2021,1004,Credit Card,No,7.64339E+15,26549633,Millennium BCP,cre,Saturday,
1053,GP,Gabriel Pereira,5/15/2021,1057,Credit Card,No,9.37086E+15,66957900,Caixa Geral de Depósitos,cre,Saturday,
1542,GP,Gabriel Pereira,5/15/2021,1113,Cash,No,,7201489,,cas,Saturday,
1567,GP,Gabriel Pereira,5/16/2021,1472,Check,No,,3789121,Banco Do Brasil,che,Sunday,8284
303,GP,Gabriel Pereira,5/18/2021,1334,Credit Card,No,5.56473E+15,32270267,Chase,cre,Tuesday,
450,GP,Gabriel Pereira,5/19/2021,1118,Check,No,,74896908,Banco Do Brasil,che,Wednesday,6968
937,GP,Gabriel Pereira,5/19/2021,1419,Check,No,,79352196,Chase,che,Wednesday,7619
765,GP,Gabriel Pereira,5/20/2021,1092,Credit Card,No,6.15626E+15,68171516,Millennium BCP,cre,Thursday,
913,GP,Gabriel Pereira,5/20/2021,1227,Cash,Yes,,76816995,,cas,Thursday,
1322,GP,Gabriel Pereira,5/21/2021,1438,Cash,No,,40837819,,cas,Friday,
1579,GP,Gabriel Pereira,5/21/2021,946,Cash,No,,50220619,,cas,Friday,
1993,GP,Gabriel Pereira,5/22/2021,907,Credit Card,No,1.73448E+15,83264897,Caixa Geral de Depósitos,cre,Saturday,
414,GP,Gabriel Pereira,5/23/2021,1439,Credit Card,No,8.84795E+15,24127238,Millennium BCP,cre,Sunday,
1399,GP,Gabriel Pereira,5/23/2021,1298,Check,No,,90254853,Novobanco,che,Sunday,3241
727,GP,Gabriel Pereira,5/24/2021,1307,Cash,Yes,,44033041,,cas,Monday,
334,GP,Gabriel Pereira,5/25/2021,1126,Credit Card,Yes,6.79981E+15,8641686,Chase,cre,Tuesday,
